Order_ID,Order_Date,Year,Month,Month_Name,Year_Month,Customer_Name,Segment,Product_Name,Category,Region,Quantity,Discount,Sales,Profit,Profit_Margin_Pct,Sales_Band
ORD-01482,2024-12-29,2024,12,Dec,2024-12,Customer_071,Home Office,Bookshelf,Furniture,North,5,0.0,36890.98,7258.69,19.68,Medium
ORD-01315,2024-12-30,2024,12,Dec,2024-12,Customer_289,Consumer,Monitor,Technology,East,4,0.1,62885.54,10437.47,16.6,High
ORD-00901,2024-12-30,2024,12,Dec,2024-12,Customer_049,Corporate,Pen Set,Office Supplies,West,5,0.15,702.1,98.19,13.99,Low
ORD-00182,2024-12-30,2024,12,Dec,2024-12,Customer_292,Consumer,Folders,Office Supplies,South,3,0.1,581.83,113.21,19.46,Low
ORD-01270,2024-12-30,2024,12,Dec,2024-12,Customer_015,Consumer,Laptop,Technology,North,5,0.15,291549.94,33939.78,11.64,Very High
ORD-01379,2024-12-31,2024,12,Dec,2024-12,Customer_138,Consumer,Bookshelf,Furniture,North,1,0.2,6785.22,17.85,0.26,Low
ORD-00383,2024-12-31,2024,12,Dec,2024-12,Customer_246,Consumer,Mouse,Technology,North,6,0.2,5577.27,8.67,0.16,Low
ORD-00983,2024-12-31,2024,12,Dec,2024-12,Customer_099,Consumer,Monitor,Technology,South,7,0.15,98718.72,11297.55,11.44,High
ORD-00689,2024-12-31,2024,12,Dec,2024-12,Customer_166,Corporate,Monitor,Technology,East,7,0.15,102272.96,7184.38,7.02,High
ORD-00939,2025-01-01,2025,1,Jan,2025-01,Customer_270,Corporate,Printer Paper,Office Supplies,West,6,0.15,2309.91,330.55,14.31,Low
ORD-00865,2025-01-01,2025,1,Jan,2025-01,Customer_164,Consumer,Monitor,Technology,South,2,0.2,27217.4,1683.18,6.18,Medium
ORD-00296,2025-01-01,2025,1,Jan,2025-01,Customer_078,Home Office,Webcam,Technology,East,7,0.1,20259.03,2773.89,13.69,Medium
ORD-00725,2025-01-02,2025,1,Jan,2025-01,Customer_104,Consumer,Desk,Furniture,North,3,0.1,40546.44,2172.79,5.36,Medium
ORD-00681,2025-01-02,2025,1,Jan,2025-01,Customer_153,Home Office,Mouse,Technology,West,6,0.1,6185.15,756.58,12.23,Low
ORD-00083,2025-01-03,2025,1,Jan,2025-01,Customer_177,Home Office,Folders,Office Supplies,South,3,0.2,511.17,51.16,10.01,Low
ORD-00903,2025-01-04,2025,1,Jan,2025-01,Customer_212,Corporate,Headphones,Technology,North,3,0.1,9639.62,1465.13,15.2,Low
ORD-00656,2025-01-04,2025,1,Jan,2025-01,Customer_194,Home Office,Cabinet,Furniture,North,1,0.2,9092.07,-224.87,-2.47,Low
ORD-01488,2025-01-04,2025,1,Jan,2025-01,Customer_039,Consumer,Desk,Furniture,West,2,0.1,25972.23,1427.09,5.49,Medium
ORD-00455,2025-01-05,2025,1,Jan,2025-01,Customer_078,Home Office,Notebook,Office Supplies,North,6,0.1,1261.92,288.11,22.83,Low
ORD-00830,2025-01-06,2025,1,Jan,2025-01,Customer_212,Corporate,Printer Paper,Office Supplies,East,7,0.2,2299.53,187.74,8.16,Low
ORD-01431,2025-01-06,2025,1,Jan,2025-01,Customer_049,Consumer,Cabinet,Furniture,North,1,0.25,8285.7,-871.24,-10.51,Low
ORD-00607,2025-01-06,2025,1,Jan,2025-01,Customer_080,Corporate,Keyboard,Technology,South,3,0.2,5424.94,264.36,4.87,Low
ORD-01193,2025-01-07,2025,1,Jan,2025-01,Customer_043,Corporate,Table,Furniture,North,6,0.0,76452.58,11735.69,15.35,High
ORD-00890,2025-01-07,2025,1,Jan,2025-01,Customer_146,Consumer,Laptop,Technology,East,6,0.05,366961.45,67263.66,18.33,Very High
ORD-00954,2025-01-07,2025,1,Jan,2025-01,Customer_205,Consumer,Monitor,Technology,East,5,0.0,88842.41,17373.83,19.56,High
ORD-00385,2025-01-08,2025,1,Jan,2025-01,Customer_115,Home Office,Monitor,Technology,South,3,0.2,47407.2,-200.93,-0.42,Medium
ORD-00105,2025-01-11,2025,1,Jan,2025-01,Customer_016,Consumer,Printer Paper,Office Supplies,South,1,0.0,439.61,134.22,30.53,Low
ORD-01405,2025-01-11,2025,1,Jan,2025-01,Customer_068,Corporate,Printer Paper,Office Supplies,East,2,0.15,797.25,103.05,12.93,Low
ORD-00291,2025-01-11,2025,1,Jan,2025-01,Customer_127,Consumer,Laptop,Technology,East,6,0.0,412060.0,79277.86,19.24,Very High
ORD-00367,2025-01-12,2025,1,Jan,2025-01,Customer_119,Corporate,Headphones,Technology,North,3,0.0,9659.9,2031.75,21.03,Low
ORD-00688,2025-01-12,2025,1,Jan,2025-01,Customer_153,Corporate,Bookshelf,Furniture,North,7,0.25,41395.44,-2110.84,-5.1,Medium
ORD-01450,2025-01-13,2025,1,Jan,2025-01,Customer_003,Home Office,Notebook,Office Supplies,East,6,0.0,1475.11,398.08,26.99,Low
ORD-00782,2025-01-13,2025,1,Jan,2025-01,Customer_190,Consumer,Office Chair,Furniture,West,3,0.0,29400.2,5855.72,19.92,Medium
ORD-01314,2025-01-14,2025,1,Jan,2025-01,Customer_147,Consumer,Monitor,Technology,West,5,0.0,91177.11,21508.16,23.59,High
ORD-01301,2025-01-14,2025,1,Jan,2025-01,Customer_215,Consumer,Desk,Furniture,West,2,0.2,25099.54,-13.17,-0.05,Medium
ORD-00622,2025-01-14,2025,1,Jan,2025-01,Customer_055,Home Office,Table,Furniture,East,4,0.0,57746.67,12091.69,20.94,High
ORD-00557,2025-01-16,2025,1,Jan,2025-01,Customer_187,Home Office,Bookshelf,Furniture,East,7,0.05,52136.71,8453.98,16.22,High
ORD-00323,2025-01-16,2025,1,Jan,2025-01,Customer_239,Home Office,Webcam,Technology,South,7,0.0,20702.22,4298.3,20.76,Medium
ORD-00243,2025-01-16,2025,1,Jan,2025-01,Customer_239,Consumer,Headphones,Technology,South,3,0.25,8224.39,-614.9,-7.48,Low
ORD-00042,2025-01-17,2025,1,Jan,2025-01,Customer_251,Consumer,Keyboard,Technology,West,1,0.0,2712.42,664.58,24.5,Low
ORD-01228,2025-01-17,2025,1,Jan,2025-01,Customer_262,Consumer,Stapler,Office Supplies,North,3,0.1,741.47,135.35,18.25,Low
ORD-01344,2025-01-18,2025,1,Jan,2025-01,Customer_213,Consumer,Cabinet,Furniture,South,6,0.15,61077.36,3915.49,6.41,High
ORD-00395,2025-01-18,2025,1,Jan,2025-01,Customer_276,Corporate,Cabinet,Furniture,East,6,0.0,69347.01,14427.43,20.8,High
ORD-00672,2025-01-18,2025,1,Jan,2025-01,Customer_294,Corporate,Keyboard,Technology,North,4,0.1,8716.17,1238.55,14.21,Low
ORD-01028,2025-01-19,2025,1,Jan,2025-01,Customer_167,Consumer,Cabinet,Furniture,South,5,0.1,57196.53,3183.14,5.57,High
ORD-00267,2025-01-19,2025,1,Jan,2025-01,Customer_258,Corporate,Webcam,Technology,North,6,0.25,12700.42,-538.18,-4.24,Medium
ORD-01101,2025-01-20,2025,1,Jan,2025-01,Customer_193,Corporate,Notebook,Office Supplies,North,7,0.1,1577.98,347.82,22.04,Low
ORD-01094,2025-01-20,2025,1,Jan,2025-01,Customer_065,Consumer,Pen Set,Office Supplies,South,4,0.2,609.8,48.84,8.01,Low
ORD-00412,2025-01-21,2025,1,Jan,2025-01,Customer_049,Consumer,Keyboard,Technology,South,1,0.0,2524.84,582.39,23.07,Low
ORD-01017,2025-01-22,2025,1,Jan,2025-01,Customer_269,Home Office,Stapler,Office Supplies,North,5,0.1,1401.31,304.49,21.73,Low
ORD-00147,2025-01-22,2025,1,Jan,2025-01,Customer_091,Corporate,Webcam,Technology,South,2,0.25,4379.7,-262.1,-5.98,Low
ORD-01333,2025-01-22,2025,1,Jan,2025-01,Customer_018,Corporate,Printer Paper,Office Supplies,East,7,0.0,3213.74,876.92,27.29,Low
ORD-00959,2025-01-23,2025,1,Jan,2025-01,Customer_048,Corporate,Office Chair,Furniture,South,4,0.0,38565.71,7419.0,19.24,Medium
ORD-00469,2025-01-24,2025,1,Jan,2025-01,Customer_032,Consumer,Keyboard,Technology,South,7,0.15,13487.49,1332.89,9.88,Medium
ORD-01425,2025-01-24,2025,1,Jan,2025-01,Customer_029,Corporate,Notebook,Office Supplies,North,5,0.25,906.88,26.36,2.91,Low
ORD-01404,2025-01-24,2025,1,Jan,2025-01,Customer_116,Consumer,Folders,Office Supplies,East,2,0.0,476.04,133.4,28.02,Low
ORD-01128,2025-01-25,2025,1,Jan,2025-01,Customer_031,Home Office,Cabinet,Furniture,North,3,0.0,35160.84,5969.4,16.98,Medium
ORD-00854,2025-01-25,2025,1,Jan,2025-01,Customer_291,Home Office,Office Chair,Furniture,East,2,0.05,17974.48,2652.11,14.75,Medium
ORD-00047,2025-01-25,2025,1,Jan,2025-01,Customer_196,Home Office,Pen Set,Office Supplies,South,4,0.2,579.77,52.43,9.04,Low
ORD-00814,2025-01-25,2025,1,Jan,2025-01,Customer_225,Home Office,Laptop,Technology,North,2,0.05,114210.1,17431.76,15.26,High
ORD-00138,2025-01-26,2025,1,Jan,2025-01,Customer_040,Consumer,Bookshelf,Furniture,South,3,0.0,26170.8,4741.59,18.12,Medium
ORD-00044,2025-01-26,2025,1,Jan,2025-01,Customer_258,Corporate,Notebook,Office Supplies,West,7,0.1,1538.8,294.02,19.11,Low
ORD-01054,2025-01-26,2025,1,Jan,2025-01,Customer_165,Home Office,Webcam,Technology,West,3,0.0,8242.6,1578.21,19.15,Low
ORD-01435,2025-01-26,2025,1,Jan,2025-01,Customer_150,Consumer,Printer Paper,Office Supplies,South,2,0.15,789.28,129.69,16.43,Low
ORD-00996,2025-01-27,2025,1,Jan,2025-01,Customer_180,Consumer,Printer Paper,Office Supplies,North,4,0.15,1613.73,261.94,16.23,Low
ORD-01058,2025-01-27,2025,1,Jan,2025-01,Customer_097,Consumer,Headphones,Technology,West,2,0.1,6353.02,1061.28,16.71,Low
ORD-00399,2025-01-28,2025,1,Jan,2025-01,Customer_116,Home Office,Headphones,Technology,East,4,0.2,10248.31,64.49,0.63,Medium
ORD-01481,2025-01-29,2025,1,Jan,2025-01,Customer_204,Consumer,Table,Furniture,East,6,0.0,79278.44,12750.71,16.08,High
ORD-00152,2025-01-30,2025,1,Jan,2025-01,Customer_286,Corporate,Pen Set,Office Supplies,West,6,0.15,873.04,126.1,14.44,Low
ORD-01397,2025-02-01,2025,2,Feb,2025-02,Customer_033,Corporate,Headphones,Technology,South,2,0.0,7220.49,1501.4,20.79,Low
ORD-00577,2025-02-02,2025,2,Feb,2025-02,Customer_118,Consumer,Stapler,Office Supplies,North,1,0.05,304.77,76.03,24.95,Low
ORD-00474,2025-02-02,2025,2,Feb,2025-02,Customer_088,Corporate,Folders,Office Supplies,East,4,0.0,921.79,279.25,30.29,Low
ORD-00442,2025-02-03,2025,2,Feb,2025-02,Customer_263,Home Office,Bookshelf,Furniture,East,3,0.25,19260.94,-2580.36,-13.4,Medium
ORD-01416,2025-02-03,2025,2,Feb,2025-02,Customer_096,Corporate,Headphones,Technology,North,4,0.2,10321.2,150.15,1.45,Medium
ORD-00969,2025-02-03,2025,2,Feb,2025-02,Customer_217,Consumer,Pen Set,Office Supplies,North,4,0.1,632.99,121.86,19.25,Low
ORD-00337,2025-02-04,2025,2,Feb,2025-02,Customer_239,Consumer,Pen Set,Office Supplies,South,2,0.1,324.04,54.67,16.87,Low
ORD-01268,2025-02-05,2025,2,Feb,2025-02,Customer_005,Home Office,Cabinet,Furniture,West,2,0.2,17367.01,-155.47,-0.9,Medium
ORD-01056,2025-02-05,2025,2,Feb,2025-02,Customer_011,Consumer,Headphones,Technology,South,4,0.05,12663.76,2670.23,21.09,Medium
ORD-01095,2025-02-06,2025,2,Feb,2025-02,Customer_298,Consumer,Laptop,Technology,South,2,0.15,120117.97,13019.39,10.84,High
ORD-00088,2025-02-07,2025,2,Feb,2025-02,Customer_291,Corporate,Printer Paper,Office Supplies,East,3,0.25,969.62,21.38,2.2,Low
ORD-00758,2025-02-08,2025,2,Feb,2025-02,Customer_218,Corporate,Notebook,Office Supplies,East,6,0.05,1285.99,301.04,23.41,Low
ORD-00616,2025-02-08,2025,2,Feb,2025-02,Customer_282,Consumer,Laptop,Technology,South,6,0.15,332849.55,20128.52,6.05,Very High
ORD-00972,2025-02-09,2025,2,Feb,2025-02,Customer_123,Consumer,Notebook,Office Supplies,North,4,0.15,848.82,136.75,16.11,Low
ORD-00012,2025-02-10,2025,2,Feb,2025-02,Customer_200,Corporate,Cabinet,Furniture,North,7,0.1,80347.99,9092.41,11.32,High
ORD-00326,2025-02-10,2025,2,Feb,2025-02,Customer_259,Consumer,Laptop,Technology,North,2,0.15,108736.92,11444.53,10.52,High
ORD-00403,2025-02-11,2025,2,Feb,2025-02,Customer_180,Consumer,Office Chair,Furniture,South,6,0.1,52714.6,5501.05,10.44,High
ORD-00491,2025-02-11,2025,2,Feb,2025-02,Customer_075,Home Office,Printer Paper,Office Supplies,North,4,0.0,1822.3,528.22,28.99,Low
ORD-01331,2025-02-12,2025,2,Feb,2025-02,Customer_172,Consumer,Pen Set,Office Supplies,East,7,0.0,1371.19,353.37,25.77,Low
ORD-00376,2025-02-13,2025,2,Feb,2025-02,Customer_087,Consumer,Keyboard,Technology,East,1,0.05,2176.65,390.0,17.92,Low
ORD-00174,2025-02-13,2025,2,Feb,2025-02,Customer_082,Consumer,Headphones,Technology,South,6,0.1,18199.75,2345.76,12.89,Medium
ORD-00881,2025-02-14,2025,2,Feb,2025-02,Customer_172,Consumer,Headphones,Technology,North,2,0.2,5770.67,98.14,1.7,Low
ORD-00148,2025-02-14,2025,2,Feb,2025-02,Customer_153,Corporate,Bookshelf,Furniture,West,5,0.25,29515.81,-3134.5,-10.62,Medium
ORD-00247,2025-02-15,2025,2,Feb,2025-02,Customer_017,Consumer,Stapler,Office Supplies,South,4,0.05,1223.24,330.95,27.06,Low
ORD-00361,2025-02-15,2025,2,Feb,2025-02,Customer_188,Consumer,Office Chair,Furniture,South,6,0.25,37673.04,-4878.47,-12.95,Medium
ORD-01479,2025-02-16,2025,2,Feb,2025-02,Customer_249,Consumer,Bookshelf,Furniture,North,3,0.05,22764.62,3020.57,13.27,Medium
ORD-01250,2025-02-18,2025,2,Feb,2025-02,Customer_209,Consumer,Stapler,Office Supplies,West,5,0.2,1266.9,122.55,9.67,Low
ORD-00185,2025-02-18,2025,2,Feb,2025-02,Customer_198,Consumer,Keyboard,Technology,West,3,0.1,6507.97,937.34,14.4,Low
ORD-00800,2025-02-19,2025,2,Feb,2025-02,Customer_275,Corporate,Office Chair,Furniture,West,5,0.1,41103.19,3728.52,9.07,Medium
ORD-00009,2025-02-19,2025,2,Feb,2025-02,Customer_035,Consumer,Bookshelf,Furniture,East,2,0.15,13521.38,409.15,3.03,Medium
ORD-01216,2025-02-19,2025,2,Feb,2025-02,Customer_284,Consumer,Desk,Furniture,South,2,0.2,22982.61,-628.87,-2.74,Medium
ORD-00111,2025-02-19,2025,2,Feb,2025-02,Customer_255,Corporate,Desk,Furniture,North,5,0.0,80300.54,13826.61,17.22,High
ORD-00501,2025-02-20,2025,2,Feb,2025-02,Customer_194,Consumer,Printer Paper,Office Supplies,West,5,0.15,1938.17,296.88,15.32,Low
ORD-01024,2025-02-20,2025,2,Feb,2025-02,Customer_280,Corporate,Bookshelf,Furniture,North,1,0.1,7513.82,833.95,11.1,Low
ORD-01169,2025-02-21,2025,2,Feb,2025-02,Customer_118,Corporate,Stapler,Office Supplies,North,2,0.05,599.11,144.7,24.15,Low
ORD-01474,2025-02-21,2025,2,Feb,2025-02,Customer_214,Home Office,Bookshelf,Furniture,East,2,0.2,12406.75,-319.24,-2.57,Medium
ORD-01087,2025-02-22,2025,2,Feb,2025-02,Customer_296,Home Office,Mouse,Technology,South,1,0.2,876.52,34.04,3.88,Low
ORD-01340,2025-02-22,2025,2,Feb,2025-02,Customer_300,Consumer,Webcam,Technology,East,4,0.0,11605.34,2790.66,24.05,Medium
ORD-00534,2025-02-22,2025,2,Feb,2025-02,Customer_051,Corporate,Webcam,Technology,South,7,0.25,14978.31,-879.2,-5.87,Medium
ORD-01092,2025-02-22,2025,2,Feb,2025-02,Customer_010,Consumer,Folders,Office Supplies,East,1,0.25,159.3,3.87,2.43,Low
ORD-00382,2025-02-23,2025,2,Feb,2025-02,Customer_185,Consumer,Office Chair,Furniture,East,3,0.1,23807.41,2165.01,9.09,Medium
ORD-01042,2025-02-23,2025,2,Feb,2025-02,Customer_111,Consumer,Notebook,Office Supplies,South,2,0.05,506.25,133.48,26.37,Low
ORD-01059,2025-02-24,2025,2,Feb,2025-02,Customer_064,Corporate,Webcam,Technology,East,4,0.2,10055.55,568.92,5.66,Medium
ORD-00525,2025-02-24,2025,2,Feb,2025-02,Customer_184,Consumer,Pen Set,Office Supplies,North,6,0.05,994.37,223.22,22.45,Low
ORD-01161,2025-02-26,2025,2,Feb,2025-02,Customer_059,Corporate,Desk,Furniture,West,7,0.25,76484.72,-6599.2,-8.63,High
ORD-00017,2025-02-26,2025,2,Feb,2025-02,Customer_257,Consumer,Pen Set,Office Supplies,West,4,0.2,601.28,63.07,10.49,Low
ORD-01456,2025-02-27,2025,2,Feb,2025-02,Customer_073,Consumer,Notebook,Office Supplies,East,3,0.05,776.42,205.92,26.52,Low
ORD-00031,2025-02-28,2025,2,Feb,2025-02,Customer_242,Consumer,Stapler,Office Supplies,West,7,0.15,1870.32,332.81,17.79,Low
ORD-01472,2025-03-01,2025,3,Mar,2025-03,Customer_074,Home Office,Printer Paper,Office Supplies,South,6,0.15,2345.93,350.98,14.96,Low
ORD-01199,2025-03-01,2025,3,Mar,2025-03,Customer_170,Consumer,Webcam,Technology,South,5,0.15,12584.13,1084.65,8.62,Medium
ORD-00242,2025-03-01,2025,3,Mar,2025-03,Customer_237,Consumer,Printer Paper,Office Supplies,East,6,0.25,1922.42,41.98,2.18,Low
ORD-00018,2025-03-02,2025,3,Mar,2025-03,Customer_026,Corporate,Mouse,Technology,North,5,0.1,4904.94,656.04,13.38,Low
ORD-01487,2025-03-02,2025,3,Mar,2025-03,Customer_061,Consumer,Bookshelf,Furniture,West,1,0.2,6619.97,-245.4,-3.71,Low
ORD-00117,2025-03-02,2025,3,Mar,2025-03,Customer_270,Consumer,Table,Furniture,East,5,0.2,56405.44,-1973.45,-3.5,High
ORD-00697,2025-03-02,2025,3,Mar,2025-03,Customer_167,Corporate,Cabinet,Furniture,North,3,0.05,35434.15,5124.15,14.46,Medium
ORD-00363,2025-03-03,2025,3,Mar,2025-03,Customer_114,Corporate,Webcam,Technology,West,2,0.0,6011.68,1319.87,21.96,Low
ORD-01352,2025-03-04,2025,3,Mar,2025-03,Customer_264,Home Office,Monitor,Technology,West,3,0.0,51556.25,12445.01,24.14,High
ORD-00520,2025-03-05,2025,3,Mar,2025-03,Customer_247,Consumer,Printer Paper,Office Supplies,South,4,0.05,1814.15,435.43,24.0,Low
ORD-01145,2025-03-05,2025,3,Mar,2025-03,Customer_216,Home Office,Table,Furniture,North,4,0.15,46280.74,3411.26,7.37,Medium
ORD-00419,2025-03-05,2025,3,Mar,2025-03,Customer_210,Consumer,Headphones,Technology,South,3,0.15,8403.13,653.08,7.77,Low
ORD-00479,2025-03-06,2025,3,Mar,2025-03,Customer_118,Corporate,Stapler,Office Supplies,North,3,0.0,830.9,254.73,30.66,Low
ORD-01357,2025-03-06,2025,3,Mar,2025-03,Customer_049,Consumer,Webcam,Technology,South,2,0.0,5529.59,1051.94,19.02,Low
ORD-00586,2025-03-07,2025,3,Mar,2025-03,Customer_207,Corporate,Monitor,Technology,North,3,0.25,38839.83,-2066.62,-5.32,Medium
ORD-01148,2025-03-07,2025,3,Mar,2025-03,Customer_170,Consumer,Printer Paper,Office Supplies,North,2,0.05,769.69,169.26,21.99,Low
ORD-00020,2025-03-07,2025,3,Mar,2025-03,Customer_288,Consumer,Desk,Furniture,East,2,0.1,28526.77,3403.34,11.93,Medium
ORD-01205,2025-03-08,2025,3,Mar,2025-03,Customer_008,Consumer,Table,Furniture,East,2,0.2,23050.86,-1073.52,-4.66,Medium
ORD-00766,2025-03-10,2025,3,Mar,2025-03,Customer_110,Consumer,Webcam,Technology,East,5,0.2,12347.05,715.8,5.8,Medium
ORD-01267,2025-03-11,2025,3,Mar,2025-03,Customer_142,Consumer,Folders,Office Supplies,South,4,0.0,863.49,246.58,28.56,Low
ORD-01427,2025-03-12,2025,3,Mar,2025-03,Customer_288,Corporate,Table,Furniture,South,6,0.2,71423.42,-845.6,-1.18,High
ORD-00451,2025-03-12,2025,3,Mar,2025-03,Customer_038,Consumer,Office Chair,Furniture,North,6,0.05,49573.75,8254.95,16.65,Medium
ORD-00438,2025-03-12,2025,3,Mar,2025-03,Customer_074,Consumer,Desk,Furniture,North,1,0.2,11697.41,-240.67,-2.06,Medium
ORD-00920,2025-03-13,2025,3,Mar,2025-03,Customer_153,Consumer,Table,Furniture,East,1,0.05,14242.52,1875.2,13.17,Medium
ORD-01062,2025-03-13,2025,3,Mar,2025-03,Customer_250,Home Office,Office Chair,Furniture,South,7,0.15,55857.93,3548.37,6.35,High
ORD-00941,2025-03-15,2025,3,Mar,2025-03,Customer_054,Corporate,Table,Furniture,West,2,0.1,23976.82,2998.99,12.51,Medium
ORD-00838,2025-03-15,2025,3,Mar,2025-03,Customer_194,Consumer,Pen Set,Office Supplies,South,3,0.2,446.95,50.1,11.21,Low
ORD-00292,2025-03-15,2025,3,Mar,2025-03,Customer_086,Corporate,Laptop,Technology,West,7,0.2,373635.45,-3166.44,-0.85,Very High
ORD-01120,2025-03-16,2025,3,Mar,2025-03,Customer_079,Consumer,Cabinet,Furniture,South,2,0.15,21384.75,1039.94,4.86,Medium
ORD-00036,2025-03-16,2025,3,Mar,2025-03,Customer_113,Consumer,Folders,Office Supplies,West,1,0.1,204.02,36.0,17.65,Low
ORD-01473,2025-03-17,2025,3,Mar,2025-03,Customer_037,Corporate,Table,Furniture,South,3,0.15,33073.25,2375.71,7.18,Medium
ORD-00427,2025-03-18,2025,3,Mar,2025-03,Customer_073,Consumer,Notebook,Office Supplies,East,6,0.0,1514.67,453.74,29.96,Low
ORD-01390,2025-03-18,2025,3,Mar,2025-03,Customer_073,Home Office,Keyboard,Technology,South,1,0.05,2425.91,364.02,15.01,Low
ORD-01030,2025-03-18,2025,3,Mar,2025-03,Customer_164,Consumer,Table,Furniture,West,5,0.0,65431.11,11248.1,17.19,High
ORD-00193,2025-03-19,2025,3,Mar,2025-03,Customer_111,Consumer,Table,Furniture,East,7,0.1,81468.56,5491.38,6.74,High
ORD-01177,2025-03-19,2025,3,Mar,2025-03,Customer_034,Home Office,Table,Furniture,South,1,0.25,10542.1,-1139.23,-10.81,Medium
ORD-01401,2025-03-19,2025,3,Mar,2025-03,Customer_220,Corporate,Laptop,Technology,East,1,0.05,66300.98,11035.69,16.64,High
ORD-01162,2025-03-20,2025,3,Mar,2025-03,Customer_195,Consumer,Stapler,Office Supplies,North,7,0.25,1669.59,25.21,1.51,Low
ORD-01241,2025-03-20,2025,3,Mar,2025-03,Customer_260,Corporate,Laptop,Technology,South,3,0.05,171446.31,27514.42,16.05,Very High
ORD-00823,2025-03-20,2025,3,Mar,2025-03,Customer_148,Consumer,Laptop,Technology,South,6,0.05,337389.24,69682.17,20.65,Very High
ORD-01037,2025-03-21,2025,3,Mar,2025-03,Customer_015,Corporate,Webcam,Technology,South,5,0.1,14601.71,1732.54,11.87,Medium
ORD-00885,2025-03-21,2025,3,Mar,2025-03,Customer_041,Home Office,Stapler,Office Supplies,West,2,0.05,568.4,153.32,26.97,Low
ORD-00258,2025-03-21,2025,3,Mar,2025-03,Customer_041,Corporate,Mouse,Technology,South,7,0.15,7389.54,509.5,6.89,Low
ORD-00069,2025-03-22,2025,3,Mar,2025-03,Customer_124,Corporate,Bookshelf,Furniture,West,7,0.1,47553.7,3920.91,8.25,Medium
ORD-00674,2025-03-22,2025,3,Mar,2025-03,Customer_171,Home Office,Desk,Furniture,South,4,0.05,55230.33,7213.19,13.06,High
ORD-00731,2025-03-22,2025,3,Mar,2025-03,Customer_281,Corporate,Office Chair,Furniture,South,3,0.0,29302.51,5079.41,17.33,Medium
ORD-01409,2025-03-23,2025,3,Mar,2025-03,Customer_151,Corporate,Stapler,Office Supplies,North,2,0.0,600.07,183.23,30.53,Low
ORD-00720,2025-03-24,2025,3,Mar,2025-03,Customer_269,Consumer,Printer Paper,Office Supplies,South,3,0.05,1381.13,312.36,22.62,Low
ORD-00715,2025-03-25,2025,3,Mar,2025-03,Customer_199,Consumer,Pen Set,Office Supplies,East,4,0.2,537.6,71.42,13.28,Low
ORD-01256,2025-03-25,2025,3,Mar,2025-03,Customer_099,Corporate,Monitor,Technology,North,3,0.2,46529.6,-125.42,-0.27,Medium
ORD-00065,2025-03-25,2025,3,Mar,2025-03,Customer_266,Consumer,Office Chair,Furniture,North,2,0.15,14299.77,955.28,6.68,Medium
ORD-00414,2025-03-26,2025,3,Mar,2025-03,Customer_297,Corporate,Folders,Office Supplies,East,4,0.0,963.51,286.21,29.7,Low
ORD-01490,2025-03-26,2025,3,Mar,2025-03,Customer_034,Consumer,Desk,Furniture,West,4,0.2,47288.25,-1611.98,-3.41,Medium
ORD-00679,2025-03-26,2025,3,Mar,2025-03,Customer_034,Home Office,Bookshelf,Furniture,East,7,0.05,53517.08,7825.58,14.62,High
ORD-01218,2025-03-26,2025,3,Mar,2025-03,Customer_291,Consumer,Laptop,Technology,South,6,0.1,325460.37,35857.92,11.02,Very High
ORD-00644,2025-03-27,2025,3,Mar,2025-03,Customer_040,Consumer,Printer Paper,Office Supplies,West,1,0.1,397.84,87.52,22.0,Low
ORD-00496,2025-03-28,2025,3,Mar,2025-03,Customer_094,Consumer,Headphones,Technology,North,4,0.25,10372.35,-369.26,-3.56,Medium
ORD-00518,2025-03-29,2025,3,Mar,2025-03,Customer_136,Consumer,Webcam,Technology,East,6,0.2,14885.12,301.71,2.03,Medium
ORD-01274,2025-03-29,2025,3,Mar,2025-03,Customer_130,Consumer,Mouse,Technology,South,6,0.05,6888.36,1359.59,19.74,Low
ORD-00658,2025-03-30,2025,3,Mar,2025-03,Customer_296,Home Office,Keyboard,Technology,South,5,0.15,11049.84,1054.52,9.54,Medium
ORD-01392,2025-03-30,2025,3,Mar,2025-03,Customer_154,Corporate,Office Chair,Furniture,South,3,0.1,24670.32,1935.08,7.84,Medium
ORD-01135,2025-03-30,2025,3,Mar,2025-03,Customer_109,Consumer,Monitor,Technology,North,6,0.15,92051.0,6923.28,7.52,High
ORD-01322,2025-03-31,2025,3,Mar,2025-03,Customer_073,Home Office,Pen Set,Office Supplies,South,2,0.05,356.02,80.19,22.52,Low
ORD-01316,2025-04-01,2025,4,Apr,2025-04,Customer_074,Consumer,Folders,Office Supplies,West,2,0.2,383.36,41.63,10.86,Low
ORD-01495,2025-04-01,2025,4,Apr,2025-04,Customer_199,Home Office,Pen Set,Office Supplies,West,5,0.0,936.9,275.78,29.44,Low
ORD-01367,2025-04-01,2025,4,Apr,2025-04,Customer_168,Corporate,Office Chair,Furniture,South,7,0.05,63569.86,10561.63,16.61,High
ORD-01491,2025-04-02,2025,4,Apr,2025-04,Customer_149,Consumer,Laptop,Technology,West,2,0.05,135757.64,26693.59,19.66,High
ORD-00960,2025-04-02,2025,4,Apr,2025-04,Customer_222,Home Office,Mouse,Technology,North,5,0.2,4920.21,142.4,2.89,Low
ORD-00591,2025-04-02,2025,4,Apr,2025-04,Customer_154,Consumer,Cabinet,Furniture,West,1,0.1,9764.0,865.74,8.87,Low
ORD-00787,2025-04-02,2025,4,Apr,2025-04,Customer_109,Home Office,Office Chair,Furniture,South,4,0.0,35280.18,5688.6,16.12,Medium
