Order_ID,Order_Date,Customer_Name,Segment,Product_Name,Category,Region,Quantity,Discount,Sales,Profit
ORD-00526,2024-08-23,Customer_084,Corporate,Folders,Office Supplies,South,3,0.0,691.4,206.69
ORD-00527,2024-12-21,Customer_029,Consumer,Printer Paper,Office Supplies,East,6,0.05,2797.02,657.65
ORD-00528,2024-01-29,Customer_028,Corporate,Desk,Furniture,East,5,0.1,70901.33,6697.25
ORD-00529,2024-02-04,Customer_130,Consumer,Monitor,Technology,East,1,0.2,13662.9,262.65
ORD-00530,2024-02-14,Customer_100,Consumer,Stapler,Office Supplies,East,5,0.15,1259.45,172.63
ORD-00531,2025-07-07,Customer_227,Home Office,Folders,Office Supplies,North,5,0.2,938.5,78.29
ORD-00532,2025-11-13,Customer_192,Consumer,Table,Furniture,West,2,0.1,26969.23,2532.19
ORD-00533,2025-08-06,Customer_075,Home Office,Folders,Office Supplies,West,5,0.15,983.04,121.28
ORD-00534,2025-02-22,Customer_051,Corporate,Webcam,Technology,South,7,0.25,14978.31,-879.2
ORD-00535,2024-11-18,Customer_057,Consumer,Stapler,Office Supplies,West,4,0.2,962.07,124.6
ORD-00536,2024-07-01,Customer_093,Home Office,Headphones,Technology,North,6,0.05,18293.59,3259.73
ORD-00537,2025-07-02,Customer_104,Consumer,Printer Paper,Office Supplies,North,3,0.05,1225.59,264.93
ORD-00538,2025-12-22,Customer_027,Consumer,Laptop,Technology,North,3,0.05,168889.25,27004.88
ORD-00539,2024-09-03,Customer_190,Corporate,Printer Paper,Office Supplies,North,3,0.25,1105.91,28.89
ORD-00540,2025-08-01,Customer_212,Consumer,Table,Furniture,South,4,0.0,58889.84,8816.03
ORD-00541,2025-09-02,Customer_068,Home Office,Office Chair,Furniture,South,3,0.1,26379.39,1459.93
ORD-00542,2024-09-11,Customer_067,Corporate,Office Chair,Furniture,West,1,0.05,7734.83,1243.51
ORD-00543,2025-04-21,Customer_234,Corporate,Mouse,Technology,North,4,0.1,4124.3,688.43
ORD-00544,2024-08-16,Customer_007,Consumer,Monitor,Technology,North,2,0.0,37195.92,7882.33
ORD-00545,2025-08-05,Customer_042,Corporate,Table,Furniture,South,6,0.15,65139.58,2646.5
ORD-00546,2024-11-08,Customer_206,Consumer,Keyboard,Technology,West,2,0.2,4214.81,63.37
ORD-00547,2024-01-23,Customer_164,Corporate,Mouse,Technology,East,3,0.05,3302.24,496.44
ORD-00548,2024-12-13,Customer_125,Corporate,Cabinet,Furniture,East,6,0.1,62082.41,5790.61
ORD-00549,2024-01-30,Customer_085,Corporate,Stapler,Office Supplies,West,4,0.15,1049.12,149.6
ORD-00550,2025-12-01,Customer_220,Corporate,Mouse,Technology,North,3,0.15,2898.6,284.82
ORD-00551,2024-07-21,Customer_118,Consumer,Bookshelf,Furniture,East,6,0.15,38514.3,454.85
ORD-00552,2025-05-30,Customer_141,Consumer,Keyboard,Technology,East,1,0.0,2587.95,594.59
ORD-00553,2024-08-24,Customer_078,Corporate,Webcam,Technology,East,1,0.15,2533.19,232.67
ORD-00554,2024-03-22,Customer_300,Consumer,Pen Set,Office Supplies,North,5,0.1,729.31,124.72
ORD-00555,2024-11-01,Customer_275,Corporate,Laptop,Technology,West,4,0.15,219392.26,10426.25
ORD-00556,2025-12-21,Customer_279,Home Office,Laptop,Technology,East,6,0.05,344006.14,57868.76
ORD-00557,2025-01-16,Customer_187,Home Office,Bookshelf,Furniture,East,7,0.05,52136.71,8453.98
ORD-00558,2024-04-14,Customer_212,Home Office,Office Chair,Furniture,South,6,0.1,47378.86,3629.58
ORD-00559,2025-10-05,Customer_246,Corporate,Headphones,Technology,South,5,0.1,15669.77,1692.28
ORD-00560,2024-10-16,Customer_156,Consumer,Keyboard,Technology,East,3,0.1,6966.62,962.45
ORD-00561,2025-09-24,Customer_277,Consumer,Desk,Furniture,West,2,0.05,28842.33,3873.92
ORD-00562,2024-04-11,Customer_160,Home Office,Folders,Office Supplies,North,5,0.15,936.9,172.75
ORD-00563,2024-07-11,Customer_195,Consumer,Bookshelf,Furniture,North,3,0.1,19842.7,2381.31
ORD-00564,2024-05-19,Customer_054,Corporate,Notebook,Office Supplies,West,6,0.2,1130.34,146.31
ORD-00565,2024-08-03,Customer_288,Consumer,Folders,Office Supplies,West,3,0.25,516.28,37.74
ORD-00566,2025-12-23,Customer_032,Home Office,Mouse,Technology,North,5,0.1,5200.78,826.95
ORD-00567,2024-07-18,Customer_028,Consumer,Headphones,Technology,West,3,0.1,8803.94,1215.31
ORD-00568,2025-11-27,Customer_157,Consumer,Laptop,Technology,East,7,0.05,395626.48,78532.25
ORD-00569,2024-04-11,Customer_196,Consumer,Notebook,Office Supplies,East,7,0.0,1729.36,476.13
ORD-00570,2024-09-28,Customer_067,Consumer,Monitor,Technology,North,4,0.1,71156.13,7039.16
ORD-00571,2024-11-04,Customer_098,Consumer,Folders,Office Supplies,East,6,0.05,1132.14,301.88
ORD-00572,2024-09-04,Customer_215,Consumer,Printer Paper,Office Supplies,East,5,0.05,2287.92,589.85
ORD-00573,2024-05-14,Customer_046,Consumer,Mouse,Technology,East,6,0.0,7361.6,1728.06
ORD-00574,2025-11-09,Customer_170,Consumer,Notebook,Office Supplies,North,3,0.1,641.33,130.2
ORD-00575,2025-06-10,Customer_059,Consumer,Notebook,Office Supplies,South,7,0.05,1796.29,402.6
ORD-00576,2025-04-20,Customer_145,Corporate,Webcam,Technology,South,5,0.25,11274.47,-315.02
ORD-00577,2025-02-02,Customer_118,Consumer,Stapler,Office Supplies,North,1,0.05,304.77,76.03
ORD-00578,2024-11-18,Customer_041,Corporate,Headphones,Technology,West,5,0.25,13073.97,-261.68
ORD-00579,2024-07-12,Customer_216,Consumer,Desk,Furniture,South,1,0.25,11630.33,-1133.48
ORD-00580,2025-08-27,Customer_088,Home Office,Bookshelf,Furniture,East,2,0.25,11748.28,-1404.86
ORD-00581,2025-05-28,Customer_176,Consumer,Table,Furniture,East,4,0.0,59238.39,11512.73
ORD-00582,2025-10-26,Customer_118,Consumer,Stapler,Office Supplies,West,6,0.15,1505.42,263.41
ORD-00583,2024-10-23,Customer_173,Corporate,Laptop,Technology,West,4,0.0,257436.06,58732.75
ORD-00584,2025-06-16,Customer_163,Consumer,Desk,Furniture,South,4,0.25,45353.48,-4697.21
ORD-00585,2024-05-10,Customer_230,Consumer,Laptop,Technology,East,6,0.2,292434.81,13714.26
ORD-00586,2025-03-07,Customer_207,Corporate,Monitor,Technology,North,3,0.25,38839.83,-2066.62
ORD-00587,2024-08-11,Customer_029,Home Office,Bookshelf,Furniture,South,5,0.15,35549.54,115.2
ORD-00588,2024-08-22,Customer_232,Home Office,Bookshelf,Furniture,South,7,0.1,53100.0,5618.41
ORD-00589,2025-09-23,Customer_146,Consumer,Printer Paper,Office Supplies,South,4,0.25,1430.52,14.7
ORD-00590,2025-12-28,Customer_156,Consumer,Desk,Furniture,South,1,0.1,14305.77,845.55
ORD-00591,2025-04-02,Customer_154,Consumer,Cabinet,Furniture,West,1,0.1,9764.0,865.74
ORD-00592,2025-06-01,Customer_118,Corporate,Webcam,Technology,West,5,0.1,12240.41,1731.35
ORD-00593,2024-07-05,Customer_208,Consumer,Bookshelf,Furniture,South,1,0.1,7078.58,758.2
ORD-00594,2024-11-15,Customer_175,Consumer,Bookshelf,Furniture,South,6,0.0,51913.88,10805.18
ORD-00595,2024-05-31,Customer_085,Corporate,Printer Paper,Office Supplies,North,5,0.2,1762.69,158.66
ORD-00596,2024-01-15,Customer_161,Consumer,Monitor,Technology,East,3,0.1,53090.78,6317.4
ORD-00597,2024-08-03,Customer_167,Corporate,Webcam,Technology,South,1,0.15,2797.79,198.78
ORD-00598,2025-06-13,Customer_210,Consumer,Folders,Office Supplies,North,7,0.1,1502.09,270.92
ORD-00599,2024-04-07,Customer_148,Consumer,Office Chair,Furniture,West,7,0.0,65818.35,11621.23
ORD-00600,2024-07-23,Customer_036,Corporate,Table,Furniture,West,7,0.2,73304.08,557.57
ORD-00601,2025-08-11,Customer_185,Consumer,Pen Set,Office Supplies,North,1,0.2,151.23,18.5
ORD-00602,2024-11-23,Customer_210,Consumer,Notebook,Office Supplies,East,6,0.05,1410.57,374.56
ORD-00603,2024-05-15,Customer_022,Corporate,Bookshelf,Furniture,North,3,0.25,18664.3,-1222.42
ORD-00604,2024-09-01,Customer_066,Consumer,Laptop,Technology,East,6,0.2,318439.97,15997.25
ORD-00605,2024-07-05,Customer_010,Home Office,Printer Paper,Office Supplies,South,5,0.2,1898.28,248.99
ORD-00606,2024-10-07,Customer_162,Home Office,Office Chair,Furniture,South,4,0.15,32332.04,322.37
ORD-00607,2025-01-06,Customer_080,Corporate,Keyboard,Technology,South,3,0.2,5424.94,264.36
ORD-00608,2024-09-05,Customer_057,Consumer,Table,Furniture,South,2,0.1,26944.75,3238.32
ORD-00609,2024-12-05,Customer_084,Home Office,Notebook,Office Supplies,East,7,0.25,1414.27,80.13
ORD-00610,2025-05-15,Customer_127,Corporate,Table,Furniture,West,3,0.2,35569.49,-1638.64
ORD-00611,2024-12-15,Customer_259,Home Office,Table,Furniture,South,5,0.05,60409.48,8663.9
ORD-00612,2024-07-30,Customer_003,Corporate,Folders,Office Supplies,West,7,0.05,1496.8,395.98
ORD-00613,2024-04-24,Customer_065,Home Office,Webcam,Technology,West,7,0.25,16079.96,-87.11
ORD-00614,2024-02-24,Customer_243,Corporate,Laptop,Technology,North,4,0.1,231418.31,29423.15
ORD-00615,2025-05-17,Customer_215,Consumer,Printer Paper,Office Supplies,South,2,0.25,654.79,50.72
ORD-00616,2025-02-08,Customer_282,Consumer,Laptop,Technology,South,6,0.15,332849.55,20128.52
ORD-00617,2025-08-21,Customer_186,Consumer,Monitor,Technology,West,4,0.25,57108.89,-3964.63
ORD-00618,2025-08-24,Customer_186,Corporate,Pen Set,Office Supplies,East,1,0.0,169.26,46.89
ORD-00619,2025-06-25,Customer_277,Home Office,Laptop,Technology,North,2,0.0,141432.73,34931.13
ORD-00620,2025-09-05,Customer_006,Consumer,Printer Paper,Office Supplies,North,2,0.0,902.03,236.38
ORD-00621,2024-03-31,Customer_071,Corporate,Notebook,Office Supplies,North,1,0.2,217.99,17.62
ORD-00622,2025-01-14,Customer_055,Home Office,Table,Furniture,East,4,0.0,57746.67,12091.69
ORD-00623,2025-05-19,Customer_095,Home Office,Table,Furniture,North,4,0.1,52836.24,5687.16
ORD-00624,2025-04-26,Customer_224,Home Office,Printer Paper,Office Supplies,West,7,0.0,3134.46,861.62
ORD-00625,2024-11-11,Customer_036,Consumer,Office Chair,Furniture,East,7,0.1,52908.28,4353.81
ORD-00626,2025-06-12,Customer_269,Consumer,Monitor,Technology,South,6,0.0,108475.14,25082.22
ORD-00627,2024-12-10,Customer_275,Home Office,Monitor,Technology,North,4,0.05,63670.05,10472.94
ORD-00628,2024-05-26,Customer_156,Corporate,Mouse,Technology,East,2,0.15,1982.61,172.14
ORD-00629,2025-07-06,Customer_234,Consumer,Office Chair,Furniture,South,6,0.2,45330.63,653.09
ORD-00630,2024-12-07,Customer_276,Corporate,Desk,Furniture,West,4,0.1,58050.25,6584.13
ORD-00631,2024-02-08,Customer_046,Corporate,Desk,Furniture,East,2,0.05,30068.83,4042.6
ORD-00632,2024-01-02,Customer_092,Corporate,Notebook,Office Supplies,South,3,0.05,728.69,188.42
ORD-00633,2024-10-03,Customer_042,Consumer,Bookshelf,Furniture,South,4,0.05,27541.38,4133.73
ORD-00634,2025-08-29,Customer_173,Consumer,Folders,Office Supplies,West,6,0.15,1195.77,204.25
ORD-00635,2024-08-08,Customer_095,Consumer,Monitor,Technology,South,2,0.2,31173.05,1728.5
ORD-00636,2024-10-05,Customer_167,Consumer,Printer Paper,Office Supplies,East,2,0.0,961.6,243.01
ORD-00637,2025-04-27,Customer_101,Corporate,Cabinet,Furniture,West,2,0.0,24403.5,5121.12
ORD-00638,2024-11-03,Customer_099,Consumer,Folders,Office Supplies,East,3,0.25,462.82,30.91
ORD-00639,2025-04-25,Customer_071,Home Office,Office Chair,Furniture,South,7,0.25,45157.93,-4798.92
ORD-00640,2024-12-27,Customer_161,Corporate,Laptop,Technology,West,3,0.05,197420.81,29231.47
ORD-00641,2025-04-09,Customer_073,Corporate,Bookshelf,Furniture,West,5,0.2,30593.29,-1456.79
ORD-00642,2024-07-29,Customer_158,Corporate,Laptop,Technology,West,7,0.2,400118.06,22261.59
ORD-00643,2024-09-18,Customer_149,Consumer,Monitor,Technology,North,1,0.2,15179.21,949.15
ORD-00644,2025-03-27,Customer_040,Consumer,Printer Paper,Office Supplies,West,1,0.1,397.84,87.52
ORD-00645,2024-08-22,Customer_155,Corporate,Cabinet,Furniture,North,6,0.2,53245.61,353.04
ORD-00646,2024-11-10,Customer_229,Consumer,Monitor,Technology,East,5,0.05,78399.65,14473.31
ORD-00647,2025-09-12,Customer_168,Corporate,Stapler,Office Supplies,West,1,0.15,264.25,45.17
ORD-00648,2025-07-16,Customer_197,Consumer,Printer Paper,Office Supplies,East,5,0.1,2026.28,458.42
ORD-00649,2025-09-23,Customer_110,Consumer,Mouse,Technology,South,1,0.0,1087.11,205.95
ORD-00650,2024-09-16,Customer_295,Consumer,Printer Paper,Office Supplies,North,5,0.05,2233.99,570.15
ORD-00651,2025-05-13,Customer_203,Consumer,Laptop,Technology,South,4,0.05,259157.55,41783.72
ORD-00652,2024-01-18,Customer_298,Corporate,Cabinet,Furniture,South,5,0.05,54426.32,6269.49
ORD-00653,2025-04-27,Customer_012,Corporate,Laptop,Technology,East,2,0.1,118775.53,17455.41
ORD-00654,2024-04-28,Customer_255,Consumer,Webcam,Technology,West,4,0.05,12132.73,2506.57
ORD-00655,2024-02-24,Customer_238,Corporate,Printer Paper,Office Supplies,East,5,0.2,1973.25,172.89
ORD-00656,2025-01-04,Customer_194,Home Office,Cabinet,Furniture,North,1,0.2,9092.07,-224.87
ORD-00657,2024-05-27,Customer_294,Consumer,Stapler,Office Supplies,North,1,0.1,252.82,53.29
ORD-00658,2025-03-30,Customer_296,Home Office,Keyboard,Technology,South,5,0.15,11049.84,1054.52
ORD-00659,2024-06-07,Customer_292,Consumer,Folders,Office Supplies,West,1,0.2,169.09,14.78
ORD-00660,2024-08-23,Customer_041,Consumer,Printer Paper,Office Supplies,West,5,0.1,2003.37,399.11
ORD-00661,2025-11-16,Customer_270,Corporate,Monitor,Technology,East,7,0.0,129095.84,25585.97
ORD-00662,2024-05-22,Customer_082,Consumer,Pen Set,Office Supplies,South,3,0.1,469.08,100.68
ORD-00663,2024-02-08,Customer_207,Consumer,Stapler,Office Supplies,West,1,0.0,283.26,84.2
ORD-00664,2024-12-11,Customer_082,Consumer,Laptop,Technology,North,3,0.25,158488.09,-2582.45
ORD-00665,2024-12-04,Customer_241,Home Office,Pen Set,Office Supplies,West,4,0.0,665.92,189.65
ORD-00666,2025-10-05,Customer_173,Consumer,Folders,Office Supplies,South,7,0.0,1597.33,408.94
ORD-00667,2024-03-01,Customer_123,Corporate,Bookshelf,Furniture,North,1,0.2,6195.64,-345.35
ORD-00668,2024-04-24,Customer_011,Consumer,Pen Set,Office Supplies,East,7,0.05,1235.33,325.87
ORD-00669,2024-04-06,Customer_263,Consumer,Laptop,Technology,South,6,0.25,265973.83,-16394.09
ORD-00670,2025-12-28,Customer_086,Consumer,Cabinet,Furniture,West,1,0.1,11570.2,835.68
ORD-00671,2024-06-27,Customer_257,Corporate,Keyboard,Technology,East,6,0.1,13955.18,1957.24
ORD-00672,2025-01-18,Customer_294,Corporate,Keyboard,Technology,North,4,0.1,8716.17,1238.55
ORD-00673,2024-08-04,Customer_129,Consumer,Laptop,Technology,West,4,0.0,252013.15,50826.2
ORD-00674,2025-03-22,Customer_171,Home Office,Desk,Furniture,South,4,0.05,55230.33,7213.19
ORD-00675,2024-04-18,Customer_163,Consumer,Mouse,Technology,South,2,0.05,2331.28,483.0
ORD-00676,2025-08-10,Customer_182,Consumer,Pen Set,Office Supplies,East,1,0.1,156.05,27.05
ORD-00677,2024-06-21,Customer_224,Home Office,Keyboard,Technology,East,3,0.15,5800.66,634.75
ORD-00678,2024-06-01,Customer_234,Consumer,Mouse,Technology,East,4,0.05,4169.29,873.03
ORD-00679,2025-03-26,Customer_034,Home Office,Bookshelf,Furniture,East,7,0.05,53517.08,7825.58
ORD-00680,2025-11-05,Customer_125,Corporate,Keyboard,Technology,West,4,0.25,6847.82,-520.1
ORD-00681,2025-01-02,Customer_153,Home Office,Mouse,Technology,West,6,0.1,6185.15,756.58
ORD-00682,2024-06-05,Customer_194,Corporate,Mouse,Technology,East,1,0.1,972.95,133.33
ORD-00683,2024-02-24,Customer_025,Consumer,Notebook,Office Supplies,West,4,0.05,979.54,248.52
ORD-00684,2025-10-30,Customer_291,Corporate,Table,Furniture,West,3,0.2,32383.0,-1472.35
ORD-00685,2025-05-14,Customer_006,Consumer,Office Chair,Furniture,North,6,0.05,55972.22,8371.17
ORD-00686,2024-05-16,Customer_253,Consumer,Monitor,Technology,West,5,0.2,71090.67,3392.4
ORD-00687,2024-12-03,Customer_219,Home Office,Office Chair,Furniture,South,7,0.1,57773.93,5403.93
ORD-00688,2025-01-12,Customer_153,Corporate,Bookshelf,Furniture,North,7,0.25,41395.44,-2110.84
ORD-00689,2024-12-31,Customer_166,Corporate,Monitor,Technology,East,7,0.15,102272.96,7184.38
ORD-00690,2024-10-27,Customer_054,Consumer,Cabinet,Furniture,West,6,0.1,68517.14,4047.94
ORD-00691,2024-08-06,Customer_223,Corporate,Mouse,Technology,North,5,0.05,6072.26,1256.65
ORD-00692,2024-03-30,Customer_264,Consumer,Office Chair,Furniture,West,1,0.1,7735.39,727.58
ORD-00693,2024-08-08,Customer_197,Consumer,Keyboard,Technology,North,1,0.0,2637.71,629.4
ORD-00694,2025-08-11,Customer_027,Consumer,Cabinet,Furniture,North,7,0.25,62534.39,-6548.89
ORD-00695,2024-07-22,Customer_266,Corporate,Office Chair,Furniture,East,1,0.05,9020.58,1133.35
ORD-00696,2024-08-02,Customer_133,Consumer,Notebook,Office Supplies,East,2,0.15,419.34,71.39
ORD-00697,2025-03-02,Customer_167,Corporate,Cabinet,Furniture,North,3,0.05,35434.15,5124.15
ORD-00698,2024-04-19,Customer_181,Corporate,Pen Set,Office Supplies,East,6,0.05,1099.84,243.24
ORD-00699,2025-05-22,Customer_300,Consumer,Notebook,Office Supplies,North,5,0.05,1135.37,278.87
ORD-00700,2025-05-20,Customer_067,Consumer,Desk,Furniture,East,1,0.1,14549.73,983.22
ORD-00701,2024-07-29,Customer_264,Consumer,Printer Paper,Office Supplies,East,7,0.15,2716.14,345.57
ORD-00702,2025-05-13,Customer_037,Consumer,Office Chair,Furniture,North,6,0.1,47505.46,2695.09
ORD-00703,2025-08-17,Customer_201,Corporate,Pen Set,Office Supplies,North,1,0.25,132.51,6.42
ORD-00704,2024-07-20,Customer_143,Home Office,Office Chair,Furniture,East,5,0.05,40322.76,5559.73
ORD-00705,2024-07-28,Customer_189,Corporate,Headphones,Technology,South,7,0.2,18623.57,275.25
ORD-00706,2024-09-22,Customer_190,Corporate,Office Chair,Furniture,West,7,0.05,64139.36,10755.17
ORD-00707,2025-12-19,Customer_241,Corporate,Mouse,Technology,East,4,0.15,4311.0,305.78
ORD-00708,2024-06-15,Customer_072,Corporate,Cabinet,Furniture,East,5,0.25,42550.08,-2991.35
ORD-00709,2024-06-26,Customer_215,Consumer,Table,Furniture,East,5,0.0,65227.0,11799.23
ORD-00710,2024-06-21,Customer_112,Consumer,Desk,Furniture,North,1,0.05,12913.79,1659.04
ORD-00711,2024-02-21,Customer_262,Consumer,Cabinet,Furniture,West,5,0.15,50102.14,1903.25
ORD-00712,2025-08-15,Customer_274,Home Office,Desk,Furniture,West,1,0.05,13710.61,2197.5
ORD-00713,2024-08-30,Customer_057,Corporate,Monitor,Technology,North,4,0.25,49713.47,51.09
ORD-00714,2025-05-28,Customer_179,Consumer,Table,Furniture,South,5,0.05,62089.58,8620.17
ORD-00715,2025-03-25,Customer_199,Consumer,Pen Set,Office Supplies,East,4,0.2,537.6,71.42
ORD-00716,2025-07-19,Customer_211,Corporate,Bookshelf,Furniture,East,6,0.1,40909.93,3541.68
ORD-00717,2025-06-14,Customer_088,Consumer,Monitor,Technology,West,1,0.1,16156.94,2041.29
ORD-00718,2025-11-02,Customer_264,Home Office,Printer Paper,Office Supplies,East,4,0.15,1571.31,228.69
ORD-00719,2024-08-23,Customer_008,Corporate,Printer Paper,Office Supplies,South,4,0.0,1926.59,589.78
ORD-00720,2025-03-24,Customer_269,Consumer,Printer Paper,Office Supplies,South,3,0.05,1381.13,312.36
ORD-00721,2024-04-20,Customer_120,Consumer,Monitor,Technology,North,4,0.05,75224.84,14797.1
ORD-00722,2024-04-26,Customer_068,Home Office,Folders,Office Supplies,West,6,0.1,1201.91,269.59
ORD-00723,2024-07-19,Customer_165,Corporate,Table,Furniture,East,5,0.15,54210.28,3299.72
ORD-00724,2024-08-08,Customer_277,Consumer,Notebook,Office Supplies,West,2,0.1,461.12,96.43
ORD-00725,2025-01-02,Customer_104,Consumer,Desk,Furniture,North,3,0.1,40546.44,2172.79
ORD-00726,2024-12-22,Customer_105,Consumer,Desk,Furniture,South,1,0.15,11919.88,345.86
ORD-00727,2024-02-07,Customer_125,Home Office,Bookshelf,Furniture,South,1,0.2,6292.88,-383.01
ORD-00728,2024-10-27,Customer_104,Corporate,Pen Set,Office Supplies,West,6,0.1,1068.19,209.84
ORD-00729,2025-04-14,Customer_259,Home Office,Headphones,Technology,West,7,0.15,19969.33,2344.1
ORD-00730,2025-08-25,Customer_050,Consumer,Stapler,Office Supplies,East,7,0.05,1998.99,443.16
ORD-00731,2025-03-22,Customer_281,Corporate,Office Chair,Furniture,South,3,0.0,29302.51,5079.41
ORD-00732,2024-02-09,Customer_187,Corporate,Stapler,Office Supplies,West,5,0.05,1405.52,335.66
ORD-00733,2024-01-31,Customer_065,Consumer,Printer Paper,Office Supplies,East,1,0.25,369.67,20.47
ORD-00734,2024-06-09,Customer_263,Consumer,Notebook,Office Supplies,East,3,0.1,614.98,141.11
ORD-00735,2025-09-07,Customer_169,Corporate,Pen Set,Office Supplies,South,1,0.05,185.69,46.86
ORD-00736,2025-10-16,Customer_269,Consumer,Webcam,Technology,North,5,0.05,14701.54,3028.69
ORD-00737,2024-06-07,Customer_002,Consumer,Printer Paper,Office Supplies,East,3,0.05,1305.46,319.6
ORD-00738,2025-12-24,Customer_038,Home Office,Monitor,Technology,West,4,0.1,66729.06,7816.95
ORD-00739,2025-06-28,Customer_100,Consumer,Desk,Furniture,South,7,0.15,91493.44,848.09
ORD-00740,2024-05-07,Customer_058,Consumer,Notebook,Office Supplies,East,2,0.0,500.42,139.3
ORD-00741,2024-10-07,Customer_203,Consumer,Cabinet,Furniture,East,2,0.0,25757.62,5442.94
ORD-00742,2025-10-15,Customer_183,Corporate,Printer Paper,Office Supplies,South,6,0.15,2121.69,299.34
ORD-00743,2025-12-12,Customer_104,Consumer,Webcam,Technology,North,2,0.2,4841.16,212.67
ORD-00744,2024-05-04,Customer_052,Consumer,Notebook,Office Supplies,West,3,0.0,682.81,174.28
ORD-00745,2024-02-23,Customer_074,Consumer,Laptop,Technology,East,7,0.25,369299.78,-11845.16
ORD-00746,2024-09-30,Customer_088,Consumer,Bookshelf,Furniture,North,3,0.0,22091.38,3888.25
ORD-00747,2024-03-16,Customer_133,Consumer,Notebook,Office Supplies,South,6,0.0,1351.33,402.27
ORD-00748,2025-08-07,Customer_122,Home Office,Monitor,Technology,West,2,0.1,33776.88,4206.35
ORD-00749,2024-03-19,Customer_170,Consumer,Notebook,Office Supplies,South,5,0.0,1198.32,348.92
ORD-00750,2024-12-02,Customer_153,Corporate,Pen Set,Office Supplies,West,1,0.05,157.42,35.04
ORD-00751,2024-02-15,Customer_242,Consumer,Keyboard,Technology,East,1,0.2,2150.33,36.64
ORD-00752,2024-11-07,Customer_196,Consumer,Bookshelf,Furniture,West,7,0.15,44314.31,245.06
ORD-00753,2024-02-06,Customer_261,Consumer,Pen Set,Office Supplies,South,7,0.25,943.19,4.67
ORD-00754,2025-08-25,Customer_115,Home Office,Table,Furniture,East,3,0.2,34119.72,-1467.63
ORD-00755,2025-06-17,Customer_091,Home Office,Notebook,Office Supplies,East,3,0.25,548.82,34.61
ORD-00756,2025-07-27,Customer_093,Corporate,Notebook,Office Supplies,North,6,0.15,1232.19,192.76
ORD-00757,2025-05-02,Customer_176,Corporate,Table,Furniture,South,7,0.25,69698.73,-5056.07
ORD-00758,2025-02-08,Customer_218,Corporate,Notebook,Office Supplies,East,6,0.05,1285.99,301.04
ORD-00759,2024-08-03,Customer_085,Consumer,Webcam,Technology,East,7,0.1,17958.45,2585.01
ORD-00760,2024-09-08,Customer_013,Consumer,Mouse,Technology,East,4,0.25,3532.96,-90.8
ORD-00761,2025-04-07,Customer_013,Home Office,Office Chair,Furniture,West,3,0.0,25090.51,4347.95
ORD-00762,2024-11-15,Customer_230,Consumer,Webcam,Technology,West,5,0.2,11392.21,586.19
ORD-00763,2025-07-20,Customer_200,Corporate,Desk,Furniture,South,6,0.2,68790.68,-815.45
ORD-00764,2025-09-26,Customer_090,Corporate,Notebook,Office Supplies,East,6,0.0,1567.02,416.32
ORD-00765,2024-05-28,Customer_226,Home Office,Mouse,Technology,West,3,0.15,3152.38,166.03
ORD-00766,2025-03-10,Customer_110,Consumer,Webcam,Technology,East,5,0.2,12347.05,715.8
ORD-00767,2025-10-19,Customer_286,Home Office,Notebook,Office Supplies,West,3,0.1,713.35,127.68
ORD-00768,2024-04-16,Customer_010,Home Office,Monitor,Technology,East,6,0.15,94557.9,6525.2
ORD-00769,2025-06-10,Customer_249,Consumer,Monitor,Technology,East,5,0.05,88863.67,14247.65
ORD-00770,2024-06-22,Customer_026,Corporate,Notebook,Office Supplies,South,5,0.05,1176.94,254.25
ORD-00771,2024-10-10,Customer_140,Home Office,Mouse,Technology,South,1,0.1,1060.92,155.27
ORD-00772,2025-05-17,Customer_205,Consumer,Monitor,Technology,South,4,0.05,66815.97,13507.79
ORD-00773,2025-06-16,Customer_050,Consumer,Mouse,Technology,South,2,0.05,2425.06,470.97
ORD-00774,2024-08-29,Customer_219,Consumer,Headphones,Technology,East,5,0.1,14273.52,1447.96
ORD-00775,2024-09-14,Customer_147,Consumer,Office Chair,Furniture,North,7,0.2,45421.39,-2746.3
ORD-00776,2025-11-24,Customer_279,Home Office,Mouse,Technology,West,5,0.15,4954.46,428.78
ORD-00777,2024-11-07,Customer_028,Corporate,Stapler,Office Supplies,South,2,0.2,451.6,30.73
ORD-00778,2024-04-04,Customer_246,Home Office,Notebook,Office Supplies,North,2,0.2,436.84,50.9
ORD-00779,2024-09-13,Customer_134,Corporate,Headphones,Technology,South,5,0.0,17760.62,3633.03
ORD-00780,2025-11-11,Customer_054,Corporate,Notebook,Office Supplies,West,2,0.15,398.81,72.79
ORD-00781,2024-03-21,Customer_222,Consumer,Cabinet,Furniture,East,6,0.0,76460.68,12277.49
ORD-00782,2025-01-13,Customer_190,Consumer,Office Chair,Furniture,West,3,0.0,29400.2,5855.72
ORD-00783,2024-04-03,Customer_136,Consumer,Stapler,Office Supplies,North,1,0.15,280.44,51.9
ORD-00784,2024-09-12,Customer_266,Consumer,Laptop,Technology,South,1,0.25,52460.12,-540.99
ORD-00785,2025-06-28,Customer_199,Consumer,Bookshelf,Furniture,East,7,0.05,51321.18,5745.59
ORD-00786,2025-12-04,Customer_008,Consumer,Desk,Furniture,West,2,0.05,26625.87,3630.99
ORD-00787,2025-04-02,Customer_109,Home Office,Office Chair,Furniture,South,4,0.0,35280.18,5688.6
ORD-00788,2024-03-14,Customer_141,Corporate,Mouse,Technology,South,1,0.05,1051.12,154.88
